Joshua Project People Group Data

ROG3,Ctry,PeopleID3,ROP3,PeopNameAcrossCountries,PeopNameInCountry,Population,JPScale,LeastReached,ROL3,PrimaryLanguageName,BibleStatus,RLG3,PrimaryReligion,PercentAdherents,PercentEvangelical,PeopleID1,ROP1,AffinityBloc,PeopleID2,ROP2,PeopleCluster,CountOfCountries,RegionCode,RegionName,ROG2,Continent,10_40Window,IndigenousCode,WorkersNeeded,Frontier,Latitude,Longitude
NH,Vanuatu,11127,101923,"Maewo, Central","Maewo, Central",2400,5,N,mwo,"Maewo, Central",3,1,Christianity,89.000,46.000,19,A010,"Pacific Islanders",315,C0227,Vanuatu,1,1,"Australia and Pacific",SOP,Oceania,N,Y,,N,-15.005741,168.101045
NH,Vanuatu,13202,106002,Mafea,Mafea,400,5,N,mkv,Mafea,0,1,Christianity,70.000,34.000,19,A010,"Pacific Islanders",315,C0227,Vanuatu,1,1,"Australia and Pacific",SOP,Oceania,N,Y,,N,-15.3847,167.229969
NH,Vanuatu,13222,106058,Maii,"Maii, Mafilau",300,5,N,mmm,Maii,1,1,Christianity,100.000,45.000,19,A010,"Pacific Islanders",315,C0227,Vanuatu,1,1,"Australia and Pacific",SOP,Oceania,N,Y,,N,-16.74267,168.19844
NH,Vanuatu,13457,106184,Malmariv,Malmariv,700,5,N,mnl,Tiale,1,4,"Ethnic Religions",45.000,18.000,19,A010,"Pacific Islanders",315,C0227,Vanuatu,1,1,"Australia and Pacific",SOP,Oceania,N,Y,,N,-15.2272,166.86695
NH,Vanuatu,13458,106185,Malo,"Malo, Ataripoe",7000,5,N,mla,Malo,4,1,Christianity,97.000,44.000,19,A010,"Pacific Islanders",315,C0227,Vanuatu,1,1,"Australia and Pacific",SOP,Oceania,N,Y,,N,-15.68301,167.16538
NH,Vanuatu,13461,106190,"Malua Bay","Malua Bay, Middle Nambas",900,5,N,mll,"Malua Bay",1,1,Christianity,98.000,43.000,19,A010,"Pacific Islanders",315,C0227,Vanuatu,1,1,"Australia and Pacific",SOP,Oceania,N,Y,,N,-15.97944,167.21018
NH,Vanuatu,13549,106343,Marino,"Marino, Big Bay",2400,5,N,mrb,Marino,1,1,Christianity,95.000,45.000,19,A010,"Pacific Islanders",315,C0227,Vanuatu,1,1,"Australia and Pacific",SOP,Oceania,N,Y,,N,-14.942687,168.07128
NH,Vanuatu,13573,106385,"Maskelyne Islander","Maskelyne Islander",1900,5,N,klv,Maskelynes,4,1,Christianity,96.000,40.000,19,A010,"Pacific Islanders",315,C0227,Vanuatu,1,1,"Australia and Pacific",SOP,Oceania,N,Y,,N,-16.53237,167.83126
NH,Vanuatu,13667,106532,Mele-Fila,Mele-Fila,6100,5,N,mxe,Mele-Fila,4,1,Christianity,97.000,40.000,19,A010,"Pacific Islanders",269,C0180,Polynesian,1,1,"Australia and Pacific",SOP,Oceania,N,Y,,N,-17.68475,168.27591
NH,Vanuatu,19377,105620,"Merei, Lamenten","Merei, Lamenten",1100,5,N,lmb,Merei,3,4,"Ethnic Religions",45.000,14.000,19,A010,"Pacific Islanders",315,C0227,Vanuatu,1,1,"Australia and Pacific",SOP,Oceania,N,Y,,N,-15.27949,166.90642
NH,Vanuatu,13685,106559,Merelava-Merig,Merelava-Merig,1200,5,N,mrm,Mwerlap,3,1,Christianity,93.000,45.000,19,A010,"Pacific Islanders",315,C0227,Vanuatu,1,1,"Australia and Pacific",SOP,Oceania,N,Y,,N,-14.458537,168.041704
NH,Vanuatu,13695,106575,"Mewun, Labo","Mewun, Labo",1900,5,N,mwi,Ninde,3,1,Christianity,95.000,44.000,19,A010,"Pacific Islanders",315,C0227,Vanuatu,1,1,"Australia and Pacific",SOP,Oceania,N,Y,,N,-16.43094,167.44505
NH,Vanuatu,13826,106813,Moruas,"Moruas, Vetumboso",400,5,N,mrp,Morouas,1,1,Christianity,97.000,21.000,19,A010,"Pacific Islanders",315,C0227,Vanuatu,1,1,"Australia and Pacific",SOP,Oceania,N,Y,,N,-15.34659,166.91613
NH,Vanuatu,13829,106817,Mosin,Mosin,2400,5,N,msn,Vures,1,1,Christianity,95.000,45.000,19,A010,"Pacific Islanders",315,C0227,Vanuatu,1,1,"Australia and Pacific",SOP,Oceania,N,Y,,N,-13.9273,167.47332
NH,Vanuatu,13831,106821,Mota,Mota,1400,5,N,mtt,Mota,5,1,Christianity,92.000,45.000,19,A010,"Pacific Islanders",315,C0227,Vanuatu,1,1,"Australia and Pacific",SOP,Oceania,N,Y,,N,-13.845247,167.694149
NH,Vanuatu,13832,106822,Motalava,Motalava,2300,5,N,mlv,Mwotlap,3,1,Christianity,96.000,44.000,19,A010,"Pacific Islanders",315,C0227,Vanuatu,1,1,"Australia and Pacific",SOP,Oceania,N,Y,,N,-13.72411,167.49262
NH,Vanuatu,13847,106844,Mpotovoro,Mpotovoro,700,5,N,mvt,Mpotovoro,0,1,Christianity,98.000,46.000,19,A010,"Pacific Islanders",315,C0227,Vanuatu,1,1,"Australia and Pacific",SOP,Oceania,N,Y,,N,-15.8978,167.23137
NH,Vanuatu,13932,107052,Namakura,Namakura,6500,5,N,nmk,Namakura,3,1,Christianity,93.000,42.000,19,A010,"Pacific Islanders",315,C0227,Vanuatu,1,1,"Australia and Pacific",SOP,Oceania,N,Y,,N,-17.666055,168.367905
NH,Vanuatu,13237,107085,"Napuanmen Tannese","Napuanmen Tannese",13000,5,N,tnp,Whitesands,4,1,Christianity,87.000,39.000,19,A010,"Pacific Islanders",315,C0227,Vanuatu,1,1,"Australia and Pacific",SOP,Oceania,N,Y,,N,-19.48502,169.36473
NH,Vanuatu,13241,107093,Narango,Narango,500,5,N,nrg,Varsaf,1,1,Christianity,60.000,27.000,19,A010,"Pacific Islanders",315,C0227,Vanuatu,1,1,"Australia and Pacific",SOP,Oceania,N,Y,,N,-15.53767,167.04099
NH,Vanuatu,13258,107129,Navut,Navut,1400,5,N,nsw,Balen,1,4,"Ethnic Religions",40.000,20.000,19,A010,"Pacific Islanders",315,C0227,Vanuatu,1,1,"Australia and Pacific",SOP,Oceania,N,Y,,N,-15.31504,166.80024
NH,Vanuatu,13320,107212,"New Caledonian French","New Caledonian French",3600,5,N,fra,French,5,1,Christianity,81.000,38.000,12,A003,"Eurasian Peoples",172,C0076,French,2,1,"Australia and Pacific",SOP,Oceania,N,N,,N,-17.717195,168.32038
NH,Vanuatu,13964,107378,Nokuku,Nokuku,600,5,N,nkk,Tanokuku,3,1,Christianity,98.000,46.000,19,A010,"Pacific Islanders",315,C0227,Vanuatu,1,1,"Australia and Pacific",SOP,Oceania,N,Y,,N,-14.88935,166.59928
NH,Vanuatu,14062,107505,Nume,Nume,800,5,N,tgs,Nume,1,1,Christianity,90.000,40.000,19,A010,"Pacific Islanders",315,C0227,Vanuatu,1,1,"Australia and Pacific",SOP,Oceania,N,Y,,N,-14.20897,167.56211
NH,Vanuatu,14246,107726,Paama,Paama,12000,5,N,pma,Paama,4,1,Christianity,95.000,42.000,19,A010,"Pacific Islanders",315,C0227,Vanuatu,1,1,"Australia and Pacific",SOP,Oceania,N,Y,,N,-16.52041,168.34098
NH,Vanuatu,14384,108020,Piamatsina,Piamatsina,400,5,N,ptr,Tapiafaru,1,4,"Ethnic Religions",45.000,44.000,19,A010,"Pacific Islanders",315,C0227,Vanuatu,1,1,"Australia and Pacific",SOP,Oceania,N,Y,,N,-15.00079,166.73601
NH,Vanuatu,14433,108101,Polonombauk,Polonombauk,800,5,N,plb,Atin,0,1,Christianity,95.000,43.000,19,A010,"Pacific Islanders",315,C0227,Vanuatu,1,1,"Australia and Pacific",SOP,Oceania,N,Y,,N,-15.46459,167.08691
NH,Vanuatu,14447,108127,"Port Sandwich","Port Sandwich",2100,5,N,bis,Bislama,5,1,Christianity,90.000,45.000,19,A010,"Pacific Islanders",315,C0227,Vanuatu,1,1,"Australia and Pacific",SOP,Oceania,N,Y,,N,-16.46787,167.78096
NH,Vanuatu,14448,108128,"Port Vato","Port Vato",2300,5,N,ptv,"Port Vato",3,1,Christianity,95.000,46.000,19,A010,"Pacific Islanders",315,C0227,Vanuatu,1,1,"Australia and Pacific",SOP,Oceania,N,Y,,N,-16.30568,168.0634
NH,Vanuatu,11135,101931,"Raga, Central","Raga, Central",13000,5,N,app,Apma,3,1,Christianity,98.000,43.000,19,A010,"Pacific Islanders",315,C0227,Vanuatu,1,1,"Australia and Pacific",SOP,Oceania,N,Y,,N,-15.74853,168.18738
NH,Vanuatu,14546,108358,Repanbitip,Repanbitip,200,5,N,rpn,Repanbitip,1,1,Christianity,90.000,41.000,19,A010,"Pacific Islanders",315,C0227,Vanuatu,1,1,"Australia and Pacific",SOP,Oceania,N,Y,,N,-16.32876,167.6228
NH,Vanuatu,14548,108361,Rerep,Rerep,1000,5,N,pgk,Rerep,3,1,Christianity,94.000,45.000,19,A010,"Pacific Islanders",315,C0227,Vanuatu,1,1,"Australia and Pacific",SOP,Oceania,N,Y,,N,-16.28617,167.64652
NH,Vanuatu,14577,108416,Roroia,Roroia,100,5,N,rga,Mores,1,4,"Ethnic Religions",45.000,16.000,19,A010,"Pacific Islanders",315,C0227,Vanuatu,1,1,"Australia and Pacific",SOP,Oceania,N,Y,,N,-15.39891,166.84029
NH,Vanuatu,14614,108473,Sa,Sa,4500,5,N,sax,Sa,2,1,Christianity,96.000,48.000,19,A010,"Pacific Islanders",315,C0227,Vanuatu,1,1,"Australia and Pacific",SOP,Oceania,N,Y,,N,-15.94653,168.22481
NH,Vanuatu,14651,108534,Sakau,Sakau,7000,5,N,sku,N'kep,3,1,Christianity,95.000,40.000,19,A010,"Pacific Islanders",315,C0227,Vanuatu,1,1,"Australia and Pacific",SOP,Oceania,N,Y,,N,-15.07076,167.02969
NH,Vanuatu,14823,108800,Seke,Seke,1000,5,N,ske,Ske,1,1,Christianity,97.000,46.000,19,A010,"Pacific Islanders",244,C0152,"New Guinea",1,1,"Australia and Pacific",SOP,Oceania,N,Y,,N,-15.88375,168.19663
NH,Vanuatu,14895,108917,"Shark Bay","Shark Bay",800,5,N,ssv,"Ngen (Vanuatu)",1,1,Christianity,75.000,22.000,19,A010,"Pacific Islanders",315,C0227,Vanuatu,1,1,"Australia and Pacific",SOP,Oceania,N,Y,,N,-15.32489,167.1326
NH,Vanuatu,14194,109298,Sinesip,"Sinesip, South West Bay",600,5,N,sns,Nahavaq,3,1,Christianity,100.000,46.000,19,A010,"Pacific Islanders",315,C0227,Vanuatu,1,1,"Australia and Pacific",SOP,Oceania,N,Y,,N,-16.51188,167.46862
NH,Vanuatu,15183,109704,Tahitian,Tahitian,800,5,N,tah,Tahitian,5,1,Christianity,94.000,22.000,19,A010,"Pacific Islanders",269,C0180,Polynesian,5,1,"Australia and Pacific",SOP,Oceania,N,N,,N,-17.728779,168.328649
NH,Vanuatu,15231,109785,Tambotalo,Tambotalo,100,5,N,tls,Tambotalo,0,1,Christianity,81.000,28.000,19,A010,"Pacific Islanders",315,C0227,Vanuatu,1,1,"Australia and Pacific",SOP,Oceania,N,Y,,N,-15.49881,167.14046
NH,Vanuatu,15240,109800,"Tana, North","Tana, North",8700,5,N,tnn,"Tanna, North",4,1,Christianity,93.000,45.000,19,A010,"Pacific Islanders",315,C0227,Vanuatu,1,1,"Australia and Pacific",SOP,Oceania,N,Y,,N,-19.37383,169.30106
NH,Vanuatu,15241,109801,"Tana, Southwest","Tana, Southwest",6300,5,N,nwi,"Tanna, Southwest",4,1,Christianity,92.000,42.000,19,A010,"Pacific Islanders",315,C0227,Vanuatu,1,1,"Australia and Pacific",SOP,Oceania,N,Y,,N,-19.56475,169.3532
NH,Vanuatu,15251,109818,Tangoa,Tangoa,1400,5,N,tgp,Tangoa,4,1,Christianity,99.000,46.000,19,A010,"Pacific Islanders",315,C0227,Vanuatu,1,1,"Australia and Pacific",SOP,Oceania,N,Y,,N,-15.56846,166.9564
NH,Vanuatu,15278,109867,"Tasiko, Lewo","Tasiko, Lewo",3800,5,N,lww,Lewo,4,1,Christianity,96.000,48.000,19,A010,"Pacific Islanders",315,C0227,Vanuatu,1,1,"Australia and Pacific",SOP,Oceania,N,Y,,N,-16.73172,168.31121
NH,Vanuatu,15280,109869,Tasmate,Tasmate,400,5,N,tmt,Oa,1,1,Christianity,90.000,39.000,19,A010,"Pacific Islanders",315,C0227,Vanuatu,1,1,"Australia and Pacific",SOP,Oceania,N,Y,,N,-15.08342,166.65881
NH,Vanuatu,15543,110140,Tolomako,Tolomako,1600,5,N,tlm,Tolomako,3,1,Christianity,98.000,45.000,19,A010,"Pacific Islanders",315,C0227,Vanuatu,1,1,"Australia and Pacific",SOP,Oceania,N,Y,,N,-15.1553,166.80446
NH,Vanuatu,15547,110145,"Toman Islander","Toman Islander, Malvaxal",900,5,N,mlx,Naha'ai,3,1,Christianity,98.000,44.000,19,A010,"Pacific Islanders",315,C0227,Vanuatu,1,1,"Australia and Pacific",SOP,Oceania,N,Y,,N,-16.55103,167.51154
NH,Vanuatu,15560,110163,Tooga,"Tooga, Southern Torres Islander",600,5,N,lht,Lo-Toga,3,1,Christianity,96.000,46.000,19,A010,"Pacific Islanders",315,C0227,Vanuatu,1,1,"Australia and Pacific",SOP,Oceania,N,Y,,N,-13.243626,166.622732
NH,Vanuatu,14037,107467,"Torres Islander, Northern","Torres Islander, Northern",300,5,N,hiw,Hiw,3,1,Christianity,100.000,45.000,19,A010,"Pacific Islanders",315,C0227,Vanuatu,1,1,"Australia and Pacific",SOP,Oceania,N,Y,,N,-13.14688,166.55812
NH,Vanuatu,15664,110326,Tutuba,Tutuba,900,5,N,tmi,Vinekula,0,1,Christianity,93.000,42.000,19,A010,"Pacific Islanders",315,C0227,Vanuatu,1,1,"Australia and Pacific",SOP,Oceania,N,Y,,N,-15.52053,167.23392
NH,Vanuatu,15715,110406,Unua,Unua,1200,5,N,onu,Unua,3,1,Christianity,97.000,42.000,19,A010,"Pacific Islanders",315,C0227,Vanuatu,1,1,"Australia and Pacific",SOP,Oceania,N,Y,,N,-16.26582,167.59731
NH,Vanuatu,15734,110431,Uripiv-Atchin,Uripiv-Atchin,12000,5,N,upv,Uripiv-Wala-Rano-Atchin,4,1,Christianity,95.000,42.000,19,A010,"Pacific Islanders",315,C0227,Vanuatu,1,1,"Australia and Pacific",SOP,Oceania,N,Y,,N,-16.00785,167.35181
NH,Vanuatu,15767,110500,Valpei,Valpei,800,5,N,vlp,Tavanlav,1,1,Christianity,96.000,41.000,19,A010,"Pacific Islanders",315,C0227,Vanuatu,1,1,"Australia and Pacific",SOP,Oceania,N,Y,,N,-14.72877,166.59816
NH,Vanuatu,15772,110511,"Vanuatu Melanesian","Vanuatu Melanesian, Detribalized",14000,5,N,bis,Bislama,5,1,Christianity,96.000,43.000,19,A010,"Pacific Islanders",315,C0227,Vanuatu,3,1,"Australia and Pacific",SOP,Oceania,N,Y,,N,-17.7209,168.29681
NH,Vanuatu,15774,110515,Vao,Vao,3300,5,N,vao,Vao,0,1,Christianity,90.000,44.000,19,A010,"Pacific Islanders",315,C0227,Vanuatu,1,1,"Australia and Pacific",SOP,Oceania,N,Y,,N,-15.91366,167.27259
NH,Vanuatu,15777,110525,Vatrata,"Vatrata, Vanua Lava",600,5,N,vra,Vera'a,3,1,Christianity,100.000,45.000,19,A010,"Pacific Islanders",315,C0227,Vanuatu,1,1,"Australia and Pacific",SOP,Oceania,N,Y,,N,-13.7975,167.46858
NH,Vanuatu,12700,105018,Vietnamese,Vietnamese,1600,2,N,vie,Vietnamese,5,2,Buddhism,9.000,1.800,20,A011,"Southeast Asian Peoples",316,C0228,Vietnamese,36,1,"Australia and Pacific",SOP,Oceania,N,N,,N,-17.721368501155,168.31287402542
NH,Vanuatu,15795,110572,Vinmavis,Vinmavis,1000,5,N,vnm,Neve'ei,1,1,Christianity,97.000,44.000,19,A010,"Pacific Islanders",315,C0227,Vanuatu,1,1,"Australia and Pacific",SOP,Oceania,N,Y,,N,-16.22589,167.42555
NH,Vanuatu,15805,110591,Vunapu,Vunapu,1100,5,N,vnp,Tapesena,1,1,Christianity,94.000,43.000,19,A010,"Pacific Islanders",315,C0227,Vanuatu,1,1,"Australia and Pacific",SOP,Oceania,N,Y,,N,-14.84567,166.68871
NH,Vanuatu,15823,110626,Wailapa,Wailapa,300,5,N,wlr,Moiso,1,1,Christianity,90.000,40.000,19,A010,"Pacific Islanders",315,C0227,Vanuatu,1,1,"Australia and Pacific",SOP,Oceania,N,Y,,N,-15.56647,166.90214
NH,Vanuatu,15839,110645,Wallisian,"Wallisian, East Uvean",1400,5,N,wls,Wallisian,5,1,Christianity,98.000,45.000,19,A010,"Pacific Islanders",269,C0180,Polynesian,4,1,"Australia and Pacific",SOP,Oceania,N,N,,N,-17.682091259736,168.33444262785
NH,Vanuatu,15391,110814,Wetamut,Wetamut,300,5,N,wwo,Dorig,1,1,Christianity,100.000,46.000,19,A010,"Pacific Islanders",315,C0227,Vanuatu,1,1,"Australia and Pacific",SOP,Oceania,N,Y,,N,-14.247622,167.563601
NH,Vanuatu,15425,110878,Wusi,Wusi,500,5,N,wsi,Jo,1,1,Christianity,92.000,40.000,19,A010,"Pacific Islanders",315,C0227,Vanuatu,1,1,"Australia and Pacific",SOP,Oceania,N,Y,,N,-15.28495,166.70173
VT,"Vatican City",12273,104096,Italian,"Italian, other",1000,4,N,ita,Italian,5,1,Christianity,100.000,2.500,12,A003,"Eurasian Peoples",193,C0098,Italian,60,10,"Europe, Western",EUR,Europe,N,N,,N,41.905,12.455
VE,Venezuela,10219,100181,Ingariko,Akawaio,1100,4,N,ake,Akawaio,4,1,Christianity,75.000,10.000,16,A007,"Latin-Caribbean Americans",290,C0201,"South American Indigenous",3,11,"America, Latin",LAM,"South America",N,Y,,N,6.54603,-61.28181
VE,Venezuela,15741,110448,"Americans, U.S.","Americans, U.S.",23000,5,N,eng,English,5,1,Christianity,84.000,28.900,18,A009,"North American Peoples",109,C0011,Anglo-American,104,11,"America, Latin",LAM,"South America",N,N,,N,10.509765,-66.912172
VE,Venezuela,13017,105688,"Arab, Lebanese","Arab, Lebanese",130000,2,N,apc,"Arabic, Levantine",3,6,Islam,32.000,0.500,10,A001,"Arab World",113,C0015,"Arab, Levant",42,11,"America, Latin",LAM,"South America",N,N,,N,10.500191,-66.900147
VE,Venezuela,10409,100472,Arawak,Arawak,1400,4,N,arw,Arawak,3,1,Christianity,92.000,3.000,16,A007,"Latin-Caribbean Americans",290,C0201,"South American Indigenous",5,11,"America, Latin",LAM,"South America",N,Y,,N,5.91884,-61.44078
VE,Venezuela,10429,100516,Armenian,Armenian,6300,4,N,hyw,"Armenian, Western",5,1,Christianity,94.000,8.700,12,A003,"Eurasian Peoples",119,C0021,Armenian,55,11,"America, Latin",LAM,"South America",N,N,,N,10.515735,-66.931408
VE,Venezuela,10442,100535,Arutani,Arutani,20,5,N,eng,English,5,4,"Ethnic Religions",40.000,20.000,16,A007,"Latin-Caribbean Americans",290,C0201,"South American Indigenous",1,11,"America, Latin",LAM,"South America",N,Y,,N,4.75673,-63.13943
VE,Venezuela,10657,100999,Baniwa,Baniwa,3600,4,N,bwi,Baniwa,4,1,Christianity,70.000,9.000,16,A007,"Latin-Caribbean Americans",108,C0010,Amazon,2,11,"America, Latin",LAM,"South America",N,Y,,N,2.8,-67.1653
VE,Venezuela,10684,101053,Bare,Bare,4600,2,N,spa,Spanish,5,4,"Ethnic Religions",20.000,0.800,16,A007,"Latin-Caribbean Americans",290,C0201,"South American Indigenous",3,11,"America, Latin",LAM,"South America",N,Y,,N,1.3050498364807,-66.862854077753
VE,Venezuela,10709,101106,Basque,Basque,5600,4,N,eus,Basque,5,1,Christianity,88.000,5.000,12,A003,"Eurasian Peoples",134,C0038,Basque,12,11,"America, Latin",LAM,"South America",N,N,,N,10.2014839825,-68.00620651352
VE,Venezuela,11140,102927,British,British,7600,4,N,eng,English,5,1,Christianity,60.000,8.800,12,A003,"Eurasian Peoples",110,C0012,Anglo-Celt,126,11,"America, Latin",LAM,"South America",N,N,,N,10.520009065466,-66.904720919335
VE,Venezuela,11099,101886,"Carib, Galibi","Carib, Galibi",15000,4,N,car,Carib,4,1,Christianity,60.000,3.000,16,A007,"Latin-Caribbean Americans",290,C0201,"South American Indigenous",5,11,"America, Latin",LAM,"South America",N,Y,,N,8.5366699996208,-63.820879999812
VE,Venezuela,11108,101896,Catalonian,Catalonian,5700,4,N,cat,Catalan,5,1,Christianity,95.000,8.000,12,A003,"Eurasian Peoples",291,C0202,Spanish,10,11,"America, Latin",LAM,"South America",N,N,,N,10.675944769635,-71.614416856153
VE,Venezuela,20818,117310,Chaima,Chaima,14000,2,N,ciy,Chaima,3,4,"Ethnic Religions",8.000,1.000,16,A007,"Latin-Caribbean Americans",290,C0201,"South American Indigenous",1,11,"America, Latin",LAM,"South America",N,Y,,N,9.0084,-62.642
VE,Venezuela,19206,115066,"Chinese, general","Chinese, general",364000,4,N,spa,Spanish,5,7,Non-Religious,8.000,5.700,11,A002,"East Asian Peoples",161,C0065,Chinese,64,11,"America, Latin",LAM,"South America",N,N,,N,10.432133291106,-67.17121240604
VE,Venezuela,11404,102261,"Colombian, White","Colombian, White",146000,4,N,spa,Spanish,5,1,Christianity,94.000,7.500,16,A007,"Latin-Caribbean Americans",188,C0093,Hispanic,4,11,"America, Latin",LAM,"South America",N,N,,N,10.470912000189,-66.705417000394
VE,Venezuela,11440,102324,Cuban,Cuban,85000,4,N,spa,Spanish,5,1,Christianity,57.000,8.800,16,A007,"Latin-Caribbean Americans",188,C0093,Hispanic,13,11,"America, Latin",LAM,"South America",N,N,,N,10.428572465087,-67.167230083137
VE,Venezuela,11443,102327,Cuiba,Cuiba,500,1,Y,cui,Cuiba,4,4,"Ethnic Religions",5.000,2.000,16,A007,"Latin-Caribbean Americans",290,C0201,"South American Indigenous",2,11,"America, Latin",LAM,"South America",N,Y,1,N,6.25409,-69.42864
VE,Venezuela,20596,116854,Cumanagoto,Cumanagoto,19000,2,N,spa,Spanish,5,4,"Ethnic Religions",20.000,1.000,16,A007,"Latin-Caribbean Americans",290,C0201,"South American Indigenous",1,11,"America, Latin",LAM,"South America",N,Y,,N,10.054942,-64.881688
VE,Venezuela,11449,102336,Curripaco,Curripaco,6700,5,N,kpc,Curripaco,4,1,Christianity,60.000,13.000,16,A007,"Latin-Caribbean Americans",108,C0010,Amazon,4,11,"America, Latin",LAM,"South America",N,Y,,N,3.0459,-67.18335
VE,Venezuela,19007,114916,Deaf,Deaf,144000,3,N,vsl,"Venezuelan Sign Language",3,1,Christianity,84.540,,26,A017,Deaf,328,C0252,Deaf,216,11,"America, Latin",LAM,"South America",N,Y,,N,10.32937,-66.76784
VE,Venezuela,11234,103059,French,French,8600,3,N,fra,French,5,1,Christianity,61.000,1.000,12,A003,"Eurasian Peoples",172,C0076,French,113,11,"America, Latin",LAM,"South America",N,N,,N,10.504028,-66.840709
VE,Venezuela,11871,103305,German,German,8400,4,N,deu,"German, Standard",5,1,Christianity,64.000,2.100,12,A003,"Eurasian Peoples",175,C0079,Germanic,78,11,"America, Latin",LAM,"South America",N,N,,N,10.493721,-66.858984
VE,Venezuela,11868,103302,"German Colonia Tovar","German Colonia Tovar",6200,3,N,gct,"German, Colonia Tovar",0,1,Christianity,88.000,0.500,12,A003,"Eurasian Peoples",175,C0079,Germanic,1,11,"America, Latin",LAM,"South America",N,Y,,N,10.48533,-67.25787
VE,Venezuela,11942,103480,Greek,Greek,6200,3,N,ell,Greek,5,1,Christianity,91.000,0.400,12,A003,"Eurasian Peoples",178,C0082,Greek,71,11,"America, Latin",LAM,"South America",N,N,,N,10.512632,-66.917283
VE,Venezuela,11952,103495,Guajibo,Guajibo,22000,4,N,guh,Guahibo,4,1,Christianity,85.000,7.199,16,A007,"Latin-Caribbean Americans",290,C0201,"South American Indigenous",2,11,"America, Latin",LAM,"South America",N,Y,,N,6.39524,-68.07475
VE,Venezuela,12229,104031,Inga,Inga,800,4,N,inb,Inga,4,1,Christianity,70.000,3.000,16,A007,"Latin-Caribbean Americans",290,C0201,"South American Indigenous",2,11,"America, Latin",LAM,"South America",N,N,,N,10.449654,-66.812492
VE,Venezuela,12273,104096,Italian,Italian,137000,3,N,ita,Italian,5,1,Christianity,82.000,1.100,12,A003,"Eurasian Peoples",193,C0098,Italian,60,11,"America, Latin",LAM,"South America",N,N,,N,10.498998,-66.883885
VE,Venezuela,12316,104168,Jamaicans,Jamaican,2800,5,N,jam,"Jamaican English Creole",4,1,Christianity,83.000,28.000,18,A009,"North American Peoples",330,C0254,"Afro-American, Northern",14,11,"America, Latin",LAM,"South America",N,N,,N,10.669334619497,-71.66366392475
VE,Venezuela,12323,104192,Japreria,Japreria,100,4,N,jru,Japreria,1,4,"Ethnic Religions",40.000,4.000,16,A007,"Latin-Caribbean Americans",290,C0201,"South American Indigenous",1,11,"America, Latin",LAM,"South America",N,Y,,N,10.5779,-72.67784
VE,Venezuela,15080,109538,"Jewish, Spanish-speaking","Jewish, Spanish-speaking",4900,1,Y,spa,Spanish,5,4,"Ethnic Religions",0.500,0.100,15,A006,Jewish,197,C0102,Jewish,16,11,"America, Latin",LAM,"South America",N,Y,1,N,10.503922107819,-66.804366905908
VE,Venezuela,15155,109668,Karina,Karina,31000,3,N,car,Carib,4,1,Christianity,60.000,2.000,16,A007,"Latin-Caribbean Americans",290,C0201,"South American Indigenous",1,11,"America, Latin",LAM,"South America",N,Y,,N,8.53667,-63.82088
VE,Venezuela,19359,115123,Maco,Maco,1100,4,N,wpc,Maco,4,4,"Ethnic Religions",20.000,6.000,16,A007,"Latin-Caribbean Americans",290,C0201,"South American Indigenous",1,11,"America, Latin",LAM,"South America",N,Y,,N,4.53397,-66.56645
VE,Venezuela,13192,105976,Macushi,Macushi,500,5,N,mbc,Macushi,4,4,"Ethnic Religions",30.000,18.000,16,A007,"Latin-Caribbean Americans",290,C0201,"South American Indigenous",3,11,"America, Latin",LAM,"South America",N,N,,N,4.734,-61.03331
VE,Venezuela,19054,106222,Mandahuaca,"Mandahuaca, Bare",2700,4,N,spa,Spanish,5,1,Christianity,80.000,3.000,16,A007,"Latin-Caribbean Americans",290,C0201,"South American Indigenous",1,11,"America, Latin",LAM,"South America",N,Y,,N,1.94686,-66.80437
VE,Venezuela,13525,106295,Mapoyo,Mapoyo,400,4,N,spa,Spanish,5,4,"Ethnic Religions",40.000,4.000,16,A007,"Latin-Caribbean Americans",290,C0201,"South American Indigenous",1,11,"America, Latin",LAM,"South America",N,Y,,N,5.9695199998481,-67.258110000276
VE,Venezuela,13527,106298,Yekuana,"Maquiritari, Mayongong",6300,3,N,mch,Maquiritari,4,1,Christianity,80.000,2.000,16,A007,"Latin-Caribbean Americans",108,C0010,Amazon,2,11,"America, Latin",LAM,"South America",N,Y,,N,4.9851,-64.75042
VE,Venezuela,13833,106823,"Motilone, Bari","Motilone, Bari",3000,5,N,mot,Bari,2,1,Christianity,70.000,32.000,16,A007,"Latin-Caribbean Americans",108,C0010,Amazon,3,11,"America, Latin",LAM,"South America",N,Y,,N,9.32659,-72.68845
VE,Venezuela,14289,107821,Panare,"Panare, Eye",4300,4,N,pbh,"Enapa Woromaipu",4,1,Christianity,55.000,4.000,16,A007,"Latin-Caribbean Americans",290,C0201,"South American Indigenous",1,11,"America, Latin",LAM,"South America",N,Y,,N,6.90066,-65.82966
VE,Venezuela,14317,107886,Paraujano,Paraujano,19000,3,N,spa,Spanish,5,1,Christianity,80.000,1.000,16,A007,"Latin-Caribbean Americans",290,C0201,"South American Indigenous",1,11,"America, Latin",LAM,"South America",N,Y,,N,10.987875856086,-71.869992454488
